user_id,order_hour_of_day,quantity
11525,16,33
11525,17,25
11526,8,10
11526,13,9
11526,15,4
11526,19,11
11526,21,4
11527,6,14
11527,9,14
11527,10,6
11527,11,15
11527,16,6
11527,18,6
11527,19,9
11528,7,12
11528,11,8
11528,12,6
11528,13,15
11528,15,38
11528,17,6
11528,18,3
11529,0,31
11529,2,13
11529,4,4
11529,9,2
11529,11,35
11529,12,11
11529,13,45
11529,14,14
11529,15,22
11529,16,28
11529,17,25
11529,18,46
11529,19,36
11529,20,28
11529,21,18
11529,22,38
11530,13,1
11530,15,7
11530,16,5
11530,17,12
11530,19,9
11531,10,16
11531,13,5
11531,18,6
11532,10,8
11532,14,19
11533,10,15
11533,11,28
11533,12,19
11533,13,1
11533,14,8
11533,15,26
11533,16,26
11534,6,8
11534,8,7
11534,9,8
11534,10,27
11534,11,9
11534,12,32
11534,13,23
11535,8,3
11535,10,9
11535,12,9
11535,13,4
11535,19,1
11536,12,1
11536,16,14
11536,17,5
11536,19,13
11536,20,15
11537,2,14
11537,13,3
11537,16,14
11537,18,9
11538,10,12
11538,14,5
11538,15,10
11538,18,9
11538,20,39
11539,7,13
11539,8,2
11539,10,13
11539,13,7
11539,14,6
11540,9,11
11540,11,26
11540,12,20
11540,13,13
11540,14,5
11540,15,6
11540,17,10
11541,6,13
11541,7,10
11541,9,1
11541,10,20
11541,11,4
11541,14,17
11541,16,15
11541,17,4
11541,20,1
11542,8,1
11542,9,4
11542,10,7
11542,12,12
11542,13,11
11542,17,6
11543,9,10
11543,20,8
11543,21,19
11544,7,5
11544,14,17
11544,16,1
11544,17,14
11544,19,3
11545,8,14
11545,9,4
11545,10,4
11545,11,10
11545,12,9
11545,14,13
11545,17,10
11545,18,12
11545,19,6
11545,22,14
11546,9,7
11546,10,43
11546,11,29
11546,12,24
11546,13,8
11546,14,19
11546,15,1
11546,16,18
11546,17,12
11547,3,4
11547,6,66
11547,7,43
11547,8,10
11547,9,12
11547,10,36
11547,11,26
11547,12,3
11547,13,25
11547,14,24
11547,15,20
11547,16,21
11547,17,30
11547,18,9
11547,19,17
11547,21,5
11548,12,13
11548,15,30
11548,18,10
11549,6,4
11549,7,9
11549,9,2
11549,10,22
11549,11,5
11549,12,9
11549,13,12
11549,14,19
11549,15,9
11549,16,29
11549,19,41
11549,20,9
11549,21,5
11550,0,2
11550,3,1
11550,7,4
11550,11,14
11550,12,8
11550,13,11
11550,15,22
11550,16,13
11550,17,3
11550,18,31
11550,21,1
11551,2,11
11551,10,10
11551,15,5
11551,16,10
11551,17,2
11551,19,14
11552,6,6
11552,7,24
11552,8,13
11552,9,2
11552,11,14
11552,12,10
11552,13,26
11552,14,48
11552,15,84
11553,12,14
11553,14,4
11553,17,40
11553,18,8
11553,19,43
11553,20,12
11554,15,19
11554,16,10
11554,17,11
11554,18,10
11555,6,4
11555,7,46
11555,8,21
11555,9,74
11555,10,67
11555,11,18
11555,12,51
11555,13,52
11555,14,31
11555,15,27
11555,16,10
11555,21,11
11556,2,4
11556,9,11
11556,10,11
11556,11,9
11556,14,17
11556,16,14
11556,20,2
11556,22,1
11557,10,13
11557,11,26
11557,12,22
11557,13,8
11557,15,21
11557,16,1
11557,20,1
11557,21,13
11557,22,14
11558,7,12
11558,10,14
11558,14,17
11558,15,15
11558,16,17
11558,17,30
11558,18,37
11559,10,15
11559,11,3
11559,12,9
11559,13,28
11559,14,5
11559,15,10
11559,16,10
11559,17,5
11560,8,8
11560,9,3
11560,13,5
11560,14,11
11561,9,2
11561,10,5
11561,15,26
11561,23,1
11562,10,11
11562,12,34
11562,15,4
11562,16,4
11563,13,24
11563,14,11
11563,15,10
11563,16,35
11563,17,7
11563,18,14
11563,19,9
11563,20,10
11564,5,12
11564,11,5
11564,14,2
11564,17,7
11564,20,23
11565,6,20
11565,7,10
11565,8,14
11565,10,14
11565,11,4
11565,14,4
11565,15,21
11566,9,7
11566,11,24
11566,12,11
11566,17,9
11566,18,25
11566,19,26
11566,20,3
11567,8,4
11567,9,2
11567,11,7
11567,14,21
11567,16,5
11567,17,16
11567,19,23
11567,20,6
11567,21,5
11567,22,2
11568,7,10
11568,9,20
11568,10,16
11568,14,7
11568,15,22
11568,16,15
11568,17,15
11568,18,9
11568,21,13
11569,8,28
11569,9,48
11569,10,71
11569,11,52
11569,12,12
11569,13,36
11569,14,23
11569,15,10
11569,20,13
11570,2,4
11570,8,6
11570,10,14
11570,11,8
11570,19,4
11571,11,10
11571,13,6
11571,17,5
11571,21,12
11572,13,4
11572,16,8
11572,18,9
11572,19,9
11573,14,8
11573,15,21
11573,16,10
11573,17,1
11573,18,27
11573,19,23
11573,20,14
11574,9,23
11574,10,37
11574,11,6
11574,12,5
11574,13,5
11574,14,20
11574,15,5
11574,17,1
11574,19,2
11574,20,14
11574,21,1
11574,22,64
11574,23,18
11575,6,10
11575,9,2
11575,10,9
11575,12,8
11576,0,8
11576,7,23
11576,9,14
11576,10,22
11576,11,43
11576,12,41
11576,13,3
11576,15,18
11576,17,24
11576,18,13
11576,19,24
11576,20,20
11576,21,35
11576,22,23
11577,7,2
11577,8,12
11577,9,3
11577,10,11
11577,13,18
11578,10,8
11578,11,6
11578,12,16
11578,13,23
11578,14,13
11578,15,14
11578,16,17
11578,17,19
11578,18,11
11578,19,9
11578,23,12
11579,12,13
11579,13,13
11579,15,19
11579,16,26
11579,17,17
11580,0,10
11580,9,7
11580,16,33
11580,17,10
11580,19,4
11581,0,9
11581,6,14
11581,7,3
11581,8,7
11581,9,11
11581,10,23
11581,12,14
11581,13,5
11581,15,17
11581,16,22
11581,19,8
11581,20,17
11581,22,9
11582,7,16
11582,8,7
11582,9,4
11582,10,28
11582,11,24
11582,12,47
11582,13,50
11582,14,12
11582,15,15
11582,18,14
11583,8,17
11583,9,12
11583,10,3
11583,11,12
11583,12,4
11583,13,3
11583,14,28
11583,15,14
11583,16,9
11583,18,5
11583,20,17
11584,13,7
11584,18,13
11584,19,2
11584,21,16
11585,11,10
11585,19,11
11585,20,9
11585,22,3
11586,9,4
11586,10,24
11586,12,9
11586,13,23
11586,16,12
11586,18,2
11586,19,6
11587,3,10
11587,4,9
11587,13,4
11587,15,14
11587,16,37
11587,18,13
11587,19,5
11587,20,10
11587,22,9
11587,23,4
11588,6,18
11588,7,51
11588,8,34
11588,9,142
11588,10,29
11588,11,103
11588,12,51
11588,13,77
11588,14,72
11588,15,109
11588,16,13
11588,17,22
11588,18,10
11588,19,19
11588,20,15
11588,21,11
11588,22,35
11588,23,11
11589,9,12
11589,10,8
11589,11,6
11589,13,13
11589,14,7
11589,15,4
11589,16,4
11589,17,25
11590,2,2
11590,7,5
11590,8,10
11590,10,15
11590,12,24
11590,14,13
11590,16,11
11591,9,16
11591,12,25
11592,8,6
11592,12,2
11592,15,18
11592,23,8
11593,9,12
11593,11,16
11593,12,13
11593,14,12
11593,15,6
11593,16,20
11593,17,8
11593,18,13
11593,19,11
11594,9,2
11594,10,4
11594,12,7
11594,13,2
11594,14,5
11594,17,13
11594,19,11
11595,10,10
11595,12,22
11595,13,6
11595,14,3
11595,15,27
11595,16,13
11595,17,4
11595,18,8
11596,10,13
11596,16,14
11596,20,11
11596,21,2
11597,7,8
11597,8,27
11597,9,10
11597,10,45
11597,11,4
11597,12,60
11597,13,28
11597,14,20
11597,15,14
11597,16,2
11597,17,9
11597,19,50
11597,22,5
11598,12,8
11598,14,5
11598,16,7
11598,17,2
11599,11,10
11599,13,8
11599,16,21
11600,8,12
11600,10,2
11600,11,4
11600,12,12
11600,13,27
11600,14,3
11600,16,13
11601,11,31
11601,12,14
11601,13,14
11601,14,9
11602,7,11
11602,8,32
11602,9,50
11602,10,34
11602,11,12
11602,12,47
11602,13,50
11602,14,21
11602,15,85
11602,16,37
11602,17,36
11602,18,25
11603,7,1
11603,8,81
11603,9,53
11603,10,31
11603,11,61
11603,12,42
11603,13,32
11603,14,34
11603,15,14
11603,16,61
11603,17,50
11603,18,55
11603,19,7
11603,22,8
11603,23,10
11604,6,17
11604,7,30
11604,8,33
11604,11,11
11604,13,19
11604,15,17
11604,16,16
11604,20,9
11604,21,26
11605,7,20
11605,8,30
11605,10,6
11605,11,11
11605,12,16
11605,13,5
11605,14,7
11605,15,56
11605,16,37
11605,18,24
11605,19,22
11606,8,14
11606,11,15
11606,15,1
11607,8,1
11607,10,24
11607,11,4
11607,12,5
11607,13,25
11607,15,11
11607,17,3
11607,18,27
11608,7,9
11608,12,5
11608,16,11
11608,18,10
11609,7,8
11609,9,33
11610,9,17
11610,12,14
11610,17,4
11611,7,8
11611,8,13
11611,11,33
11611,13,11
11611,14,4
11611,15,11
11612,7,4
11612,9,10
11612,12,13
11612,14,13
11612,15,3
11612,17,16
11612,18,6
11613,10,7
11613,11,7
11613,17,14
11613,18,10
11613,20,4
11614,9,11
11614,10,46
11614,11,22
11614,12,3
11614,13,18
11614,14,8
11614,15,17
11614,16,23
11614,17,24
11614,18,9
11614,21,5
11614,22,5
11615,6,12
11615,7,1
11615,8,5
11615,9,25
11615,10,5
11615,11,13
11615,14,6
11615,15,5
11615,17,8
11615,18,1
11615,19,10
11615,20,1
11616,5,12
11616,6,8
11616,8,23
11616,9,11
11616,11,3
11617,10,5
11617,11,1
11617,16,9
11617,18,26
11617,22,14
11618,7,9
11618,8,1
11618,9,9
11618,13,9
11618,16,3
11618,17,4
11618,18,13
11618,19,12
11618,20,4
11619,10,16
11619,11,11
11619,12,8
11619,14,25
11619,15,14
11619,16,7
11619,18,1
11620,9,14
11620,14,5
11620,17,2
11620,20,6
11620,21,2
11621,9,14
11621,13,11
11621,16,14
11622,12,13
11622,15,1
11622,16,6
11622,18,11
11623,9,1
11623,10,3
11623,11,22
11623,13,6
11623,14,5
11624,7,13
11624,8,2
11624,10,13
11624,12,2
11624,13,10
11624,14,1
11624,17,14
11624,18,14
11625,10,16
11625,11,6
11625,17,6
11625,19,14
11626,15,5
11626,16,13
11626,17,14
11626,18,18
11626,19,12
11626,20,19
11627,9,5
11627,11,24
11627,12,3
11627,16,23
11627,19,7
11628,11,4
11628,14,7
11628,15,8
11628,17,13
11628,18,13
11629,7,10
11629,11,6
11629,12,5
11629,14,7
11629,15,1
11629,18,7
11630,8,9
11630,9,19
11630,10,14
11630,11,14
11630,12,20
11630,14,4
11631,9,11
11631,10,18
11631,11,38
11631,12,23
11631,14,26
11631,15,22
11631,16,22
11631,17,26
11631,19,28
11632,3,9
11632,8,13
11632,9,33
11632,10,49
11632,11,30
11632,12,5
11632,13,12
11632,14,32
11632,15,48
11632,16,52
11632,17,9
11632,20,26
11632,21,9
11633,8,9
11633,9,22
11633,13,11
11634,11,16
11634,12,8
11634,13,6
11634,14,14
11634,15,8
11634,16,14
11634,19,12
11634,20,9
11635,8,15
11635,9,46
11635,10,9
11635,11,10
11635,12,8
11635,13,2
11635,15,1
11635,17,2
11635,18,10
11636,8,14
11636,9,13
11636,10,10
11636,11,9
11636,12,12
11636,13,10
11636,15,8
11636,16,16
11636,19,8
11637,9,11
11637,10,35
11637,11,53
11637,12,22
11637,13,29
11637,14,52
11637,15,54
11637,16,64
11637,17,29
11638,2,1
11638,11,7
11638,12,3
11638,16,11
11639,11,1
11639,12,28
11639,13,13
11639,14,7
11639,15,11
11639,16,9
11640,8,15
11640,10,8
11640,11,33
11640,12,19
11640,13,16
11640,14,9
11640,15,9
11640,16,10
11640,18,7
11641,0,16
11641,3,1
11641,8,17
11641,9,18
11641,11,20
11641,12,12
11641,13,1
11641,14,30
11641,15,46
11641,17,8
11641,18,4
11641,20,14
11641,21,7
11641,22,35
11641,23,8
11642,10,13
11642,11,3
11642,15,9
11642,19,9
11643,12,19
11643,16,6
11643,19,6
11644,13,7
11644,15,4
11644,16,6
11644,17,14
11645,10,18
11645,12,66
11645,13,65
11645,14,33
11645,15,4
11645,16,12
11645,17,14
11645,18,22
11645,19,18
11645,20,10
11645,21,10
11645,22,10
11646,14,7
11646,15,10
11646,16,33
11646,20,6
11646,22,3
11647,0,8
11647,8,9
11647,9,48
11647,10,11
11647,11,23
11647,13,41
11647,14,9
11647,15,20
11647,16,12
11647,17,3
11647,18,6
11647,19,14
11648,8,36
11648,9,12
11648,10,17
11648,15,18
11648,16,3
11649,8,14
11649,10,8
11649,12,14
11649,14,15
11650,8,15
11650,9,17
11650,10,20
11650,11,11
11650,13,59
11650,14,78
11650,15,45
11650,16,20
11650,17,66
11650,18,114
11650,19,14
11650,20,3
11650,21,6
11650,22,5
11651,8,43
11651,9,25
11651,10,2
11651,11,22
11651,14,1
11652,9,4
11652,10,16
11652,12,14
11652,13,38
11652,14,45
11652,15,24
11652,16,44
11652,17,8
11652,19,10
11652,20,3
11653,0,13
11653,9,5
11653,12,8
11653,14,12
11653,15,11
11654,9,13
11654,10,15
11654,11,2
11654,14,4
11654,15,8
11654,16,6
11655,8,4
11655,10,2
11655,11,14
11655,12,2
11655,15,8
11655,16,30
11655,17,12
11655,19,36
11655,20,5
11656,7,13
11656,12,11
11656,14,9
11656,19,12
11657,17,9
11657,19,13
11658,1,5
11658,7,7
11658,13,14
11658,17,1
11658,21,13
11658,22,2
11659,9,24
11659,13,5
11659,15,10
11659,16,18
11660,8,7
11660,9,23
11660,10,11
11660,11,3
11660,13,18
11660,14,11
11660,15,24
11660,16,2
11660,17,25
11660,18,31
11660,19,16
11660,22,10
11661,0,4
11661,8,12
11661,9,8
11661,10,16
11661,13,13
11661,14,10
11661,16,9
11661,17,10
11661,20,14
11661,21,22
11661,22,19
11661,23,12
11662,11,4
11662,14,6
11662,17,2
11663,5,13
11663,9,2
11663,10,13
11663,12,5
11663,13,11
11663,14,4
11663,18,2
11663,21,6
11664,7,7
11664,11,1
11664,12,3
11664,15,9
11664,17,12
11664,18,10
11664,19,18
11665,5,1
11665,10,11
11665,11,7
11665,13,4
11665,14,31
11665,15,9
11665,16,34
11665,18,4
11665,20,7
11665,21,49
11665,22,27
11665,23,3
11666,8,6
11666,9,19
11666,10,20
11666,11,19
11666,12,6
11666,13,17
11666,17,9
11666,20,14
11666,22,4
11667,8,11
11667,9,37
11667,10,74
11667,11,32
11667,13,44
11667,14,31
11667,15,23
11667,16,8
11667,21,13
11668,13,7
11668,15,4
11668,16,16
11669,9,2
11669,11,5
11669,14,8
11669,16,2
11669,18,12
11669,20,12
11670,7,4
11670,8,22
11670,9,5
11670,12,15
11670,14,22
11670,15,8
11670,16,23
11670,18,11
11670,19,5
11671,13,6
11671,17,8
11671,18,2
11671,19,13
11671,22,2
11672,10,33
11672,12,13
11672,14,7
11673,10,9
11673,11,28
11673,14,13
11673,16,6
11674,10,21
11674,12,7
11674,14,11
11674,17,8
11675,0,7
11675,8,11
11675,9,7
11675,10,20
11675,12,2
11675,13,11
11675,15,13
11675,16,22
11675,17,21
11675,20,20
11675,21,9
11675,22,1
11676,13,13
11676,15,9
11676,21,2
11677,6,12
11677,8,8
11677,9,17
11677,12,9
11677,13,13
11677,14,29
11677,16,4
11677,17,10
11678,6,36
11678,7,89
11678,8,22
11678,9,17
11678,10,25
11678,12,20
11678,13,14
11678,14,10
11678,15,11
11678,16,12
11679,3,4
11679,4,13
11679,8,14
11679,9,2
11679,10,27
11679,11,34
11679,12,13
11679,13,7
11679,14,24
11679,15,40
11679,16,10
11679,17,17
11679,18,32
11679,19,17
11679,20,7
11680,7,31
11680,8,34
11680,9,13
11680,10,75
11680,11,34
11680,12,40
11680,13,36
11680,14,65
11680,15,15
11680,16,39
11680,17,9
11680,18,8
11680,20,19
11680,21,16
11681,14,21
11681,15,9
11681,17,12
11681,19,31
11681,20,11
11682,9,11
11682,11,10
11682,14,42
11682,15,39
11683,12,8
11683,13,34
11684,0,8
11684,10,12
11684,15,27
11684,16,18
11684,17,21
11684,18,14
11684,21,11
11685,1,14
11685,2,11
11685,6,6
11685,7,3
11685,8,28
11685,9,11
11685,11,7
11685,13,12
11685,14,3
11685,15,12
11685,21,5
11685,23,27
11686,8,2
11686,10,12
11686,11,43
11686,12,14
11686,13,10
11686,14,52
11686,15,8
11686,17,22
11686,18,1
11686,19,19
11686,20,31
11686,21,5
11687,1,8
11687,8,5
11687,9,9
11687,10,9
11687,12,19
11687,15,3
11687,17,14
11687,18,5
11687,23,14
11688,9,6
11688,10,12
11688,11,7
11688,12,11
11689,7,9
11689,8,12
11689,10,16
11689,11,18
11689,12,2
11689,15,15
11690,9,17
11690,10,10
11690,12,11
11690,15,2
11690,17,3
11691,7,15
11691,8,25
11691,9,10
11691,10,16
11691,15,20
11691,16,11
11691,17,11
11691,18,12
11692,8,23
11692,9,14
11692,12,28
11692,14,4
11692,16,7
11692,18,9
11692,20,6
11692,23,6
11693,8,6
11693,9,19
11693,10,3
11693,11,32
11693,12,25
11693,13,15
11693,15,3
11693,16,9
11693,17,6
11693,20,14
11693,21,13
11693,22,14
11693,23,9
11694,8,3
11694,10,10
11694,11,12
11694,13,14
11694,14,17
11694,15,3
11694,16,12
11694,19,14
11695,8,7
11695,10,11
11695,11,18
11695,13,10
11695,15,21
11696,11,13
11696,14,3
11696,16,13
11696,17,9
11696,21,6
11697,9,7
11697,10,24
11697,12,3
11697,13,9
11697,14,1
11697,15,10
11697,16,14
11697,22,7
11698,7,27
11698,8,16
11698,9,37
11698,10,44
11698,11,1
11698,12,27
11698,13,10
11698,14,43
11698,15,6
11698,16,11
11698,19,3
11698,20,1
11699,9,10
11699,11,19
11699,12,7
11699,15,10
11699,17,6
11699,20,3
11700,7,4
11700,8,8
11700,16,12
11701,9,10
11701,10,6
11701,11,14
11702,10,5
11702,11,1
11702,12,7
11702,14,19
11702,15,2
11702,16,7
11703,8,6
11703,9,25
11703,10,46
11703,11,13
11703,13,19
11703,14,3
11703,16,14
11703,17,27
11703,18,14
11704,8,20
11704,9,27
11704,10,14
11704,11,13
11704,12,18
11704,16,20
11704,18,8
11705,11,1
11705,13,35
11705,14,19
11705,15,1
11705,18,12
11706,9,25
11706,10,21
11706,12,10
11706,13,3
11706,14,2
11706,15,33
11706,16,8
11706,18,11
11706,19,6
11707,9,7
11707,12,13
11707,13,25
11707,14,8
11707,15,12
11707,16,32
11707,18,8
11708,8,2
11708,11,10
11708,14,3
11708,18,9
11709,7,21
11709,8,7
11709,9,11
11709,10,10
11709,12,20
11709,14,33
11709,15,18
11709,17,9
11709,19,7
11709,21,7
11709,22,27
11709,23,14
11710,12,14
11710,13,5
11710,15,17
11710,16,4
11710,17,2
11710,18,8
11710,19,3
11710,20,4
11711,12,7
11711,14,11
11711,16,7
11711,17,1
11711,18,2
11711,21,1
11712,7,23
11712,8,4
11712,9,6
11712,10,8
11712,11,21
11712,13,8
11712,14,10
11712,15,11
11712,16,32
11712,17,6
11712,18,39
11713,10,2
11713,11,3
11713,12,40
11713,13,22
11713,14,12
11713,15,11
11713,16,30
11713,17,1
11714,2,5
11714,7,25
11714,8,8
11714,9,23
11714,11,12
11714,12,12
11714,13,4
11714,19,11
11714,20,6
11715,9,16
11715,10,19
11715,11,6
11715,12,61
11715,13,59
11715,14,32
11715,15,26
11715,16,21
11715,18,10
11715,23,14
11716,0,5
11716,1,2
11716,10,4
11716,12,16
11716,13,3
11716,15,8
11716,20,26
11716,21,4
11716,22,21
11717,8,25
11717,9,13
11717,10,4
11717,12,27
11717,14,8
11717,16,11
11717,19,1
11718,9,14
11718,11,7
11718,12,30
11718,13,14
11718,17,7
11719,10,9
11719,11,13
11719,12,24
11719,14,2
11719,15,7
11719,17,27
11719,21,9
11720,0,14
11720,1,8
11720,10,11
11720,12,8
11721,12,11
11721,13,4
11721,18,18
11721,19,9
11722,13,14
11722,14,15
11722,16,14
11722,17,8
11723,10,14
11723,13,8
11723,18,17
11723,19,14
11723,20,10
11723,21,5
11724,7,16
11724,8,33
11724,9,16
11724,10,9
11724,11,24
11724,12,23
11724,13,16
11724,15,19
11724,16,3
11724,18,2
11724,19,5
11724,20,4
11725,9,10
11725,11,1
11725,12,23
11725,15,7
11725,16,10
11725,17,3
11725,18,14
11726,10,3
11726,12,1
11726,13,8
11726,14,10
11726,18,26
11727,9,14
11727,10,8
11727,13,5
11728,15,2
11728,16,26
11728,17,49
11728,18,31
11728,19,36
11728,22,6
11729,0,9
11729,8,6
11729,9,65
11729,10,35
11729,11,50
11729,12,51
11729,13,22
11729,14,43
11729,15,8
11729,17,30
11729,18,4
11730,9,7
11730,14,12
11730,15,15
11730,16,6
11731,8,7
11731,11,3
11731,13,17
11731,14,13
11732,10,8
11732,17,15
11732,18,4
11732,20,3
11733,11,10
11733,12,12
11733,13,15
11733,17,9
11733,19,10
11733,20,1
11733,22,12
11734,7,1
11734,8,24
11734,9,30
11734,10,49
11734,11,26
11734,12,11
11734,13,11
11734,14,40
11734,15,14
11734,16,52
11734,17,21
11734,18,14
11734,20,9
11734,21,13
11735,8,16
11735,9,5
11735,11,27
11735,12,2
11735,13,13
11735,14,4
11735,16,30
11735,17,5
11735,18,7
11735,20,3
11736,8,7
11736,9,4
11736,10,4
11736,11,5
11736,13,12
11736,14,40
11736,15,7
11736,21,16
11737,10,6
11737,12,32
11737,13,10
11737,14,1
11737,15,11
11737,16,7
11737,17,3
11737,20,5
11737,21,1
11738,11,14
11738,12,1
11738,13,2
11738,16,13
11738,19,11
11739,10,13
11739,13,20
11739,16,6
11739,19,7
11739,22,10
11740,12,14
11740,14,2
11740,15,12
11740,16,25
11740,17,32
11740,18,10
11740,19,4
11740,20,2
11740,22,4
11741,11,9
11741,12,14
11741,14,23
11741,15,19
11741,16,14
11741,17,11
11742,0,2
11742,7,14
11742,8,7
11742,9,68
11742,10,12
11742,11,43
11742,12,58
11742,13,34
11742,14,37
11742,15,30
11742,16,44
11742,18,12
11742,20,6
11742,21,11
11742,23,14
11743,3,9
11743,8,2
11743,11,19
11743,12,2
11743,13,15
11743,14,16
11743,15,6
11743,16,31
11743,17,37
11743,18,8
11744,14,18
11744,17,9
11744,19,22
11744,20,4
11745,8,6
11745,10,15
11745,11,7
11745,12,19
11745,13,11
11745,14,12
11745,15,2
11745,16,14
11745,17,4
11745,20,10
11745,21,18
11745,23,6
11746,0,14
11746,2,17
11746,3,8
11746,5,13
11746,6,11
11746,7,2
11746,8,9
11746,9,31
11746,10,50
11746,12,13
11746,13,19
11746,14,16
11746,15,11
11746,17,4
11746,18,5
11746,19,6
11746,20,4
11747,8,35
11747,9,6
11747,10,48
11747,11,19
11747,12,7
11747,13,3
11747,15,3
11748,15,11
11748,17,15
11748,20,14
11748,21,12
11749,0,8
11749,9,11
11749,10,32
11749,11,14
11749,12,17
11749,13,14
11749,14,15
11749,15,20
11749,16,38
11749,17,12
11749,18,33
11749,19,11
11749,20,4
11749,21,8
11749,23,14
11750,9,14
11750,11,6
11750,12,1
11750,13,2
11750,14,17
11750,15,2
11750,17,8
11751,0,13
11751,11,76
11751,12,47
11751,13,21
11751,14,2
11751,16,21
11751,17,16
11751,18,20
11751,19,2
11752,12,7
11752,13,13
11752,14,10
11752,15,29
11752,16,40
11752,17,10
11752,21,12
11753,11,21
11753,12,3
11753,13,3
11753,14,19
11753,16,21
11753,17,13
11753,18,5
11753,19,30
11754,9,13
11754,10,5
11754,11,11
11754,12,13
11754,14,10
11754,15,11
11754,17,3
11754,19,10
11755,9,4
11755,10,32
11755,11,12
11755,13,13
11755,14,23
11755,15,18
11755,16,13
11755,17,21
11755,18,13
11755,19,26
11755,20,3
11755,21,73
11755,22,77
11755,23,47
11756,0,7
11756,10,24
11756,11,4
11756,12,10
11756,13,12
11756,14,7
11756,15,7
11756,16,6
11756,17,15
11756,18,26
11756,22,6
11756,23,7
11757,15,26
11757,16,31
11757,18,6
11758,10,11
11758,16,14
11758,17,10
11758,18,33
11758,21,1
11759,14,9
11759,15,3
11759,16,2
11759,22,2
11760,9,5
11760,10,9
11760,11,13
11760,13,5
11760,19,1
11760,20,9
11761,8,10
11761,9,1
11761,10,2
11761,12,13
11761,15,12
11761,22,6
11762,9,12
11762,13,2
11763,7,12
11763,9,30
11763,11,6
11763,12,7
11763,13,11
11763,14,10
11763,16,7
11763,17,1
11763,18,12
11763,19,21
11763,20,11
11764,0,7
11764,11,13
11764,12,2
11764,14,2
11764,18,13
11764,20,13
11764,21,1
11764,22,6
11765,10,9
11765,11,25
11765,12,26
11765,13,6
11765,14,10
11765,15,5
11765,17,27
11765,18,11
11765,19,25
11766,4,20
11766,7,18
11766,8,2
11766,9,2
11766,11,14
11766,13,10
11766,14,8
11766,18,13
11766,21,8
11767,8,3
11767,11,24
11767,13,39
11767,14,55
11767,15,4
11767,16,3
11767,18,2
11767,19,27
11767,20,39
11767,21,13
11768,11,4
11768,14,8
11768,15,12
11768,17,9
11769,7,12
11769,9,28
11769,10,12
11769,12,6
11769,15,12
11769,16,25
11769,18,5
11769,20,17
11769,21,21
11770,7,10
11770,9,13
11770,10,23
11770,11,14
11770,12,9
11770,13,42
11770,14,36
11770,15,36
11770,16,43
11770,17,20
11770,19,13
11770,20,11
11771,10,1
11771,11,17
11771,12,14
11771,13,7
11771,14,3
11771,15,12
11771,18,6
11772,0,5
11772,8,2
11772,10,25
11772,11,23
11772,12,36
11772,13,19
11772,14,4
11772,15,27
11772,16,28
11772,17,20
11772,19,17
11772,21,5
11772,22,7
11772,23,25
11773,6,14
11773,7,1
11773,8,4
11773,13,37
11773,14,14
11773,15,7
11773,16,11
11773,17,4
11773,18,7
11773,19,10
11773,21,6
11774,8,39
11774,9,22
11774,10,50
11774,11,44
11774,12,69
11774,13,12
11774,14,10
11774,15,39
11774,16,36
11774,17,29
11774,18,8
11774,20,4
11775,9,13
11775,12,16
11775,13,7
11775,14,1
11775,19,7
11776,3,11
11776,4,14
11776,7,4
11776,8,12
11776,9,12
11776,10,29
11776,11,13
11776,12,28
11776,13,37
11776,14,46
11776,15,2
11776,17,21
11776,18,17
11777,8,9
11777,10,7
11777,11,9
11777,12,2
11777,13,6
11777,14,35
11777,15,17
11777,16,15
11777,17,6
11777,19,3
11777,21,7
11778,11,10
11778,12,3
11778,13,5
11778,14,24
11778,15,5
11778,16,18
11778,17,2
11778,18,13
11779,10,17
11779,12,3
11779,13,4
11779,14,32
11779,15,25
11779,16,19
11780,7,2
11780,10,10
11780,11,24
11780,12,25
11780,14,15
11780,16,13
11780,21,9
11781,13,14
11781,15,26
11781,18,3
11782,11,2
11782,12,27
11782,15,14
11782,16,9
11783,2,6
11783,13,22
11783,14,9
11783,17,5
11783,18,45
11783,19,18
11783,20,20
11783,21,23
11783,22,11
11784,11,7
11784,13,3
11784,16,11
11784,17,11
11784,18,1
11784,19,3
11785,7,44
11785,8,65
11785,9,11
11785,10,31
11785,11,32
11785,12,28
11785,14,16
11785,15,34
11785,16,15
11785,17,15
11785,18,11
11785,19,2
11785,20,2
11785,22,4
11786,7,4
11786,8,40
11786,10,4
11786,11,4
11786,12,14
11786,14,29
11786,15,41
11786,16,25
11786,17,5
11786,18,27
11786,22,6
11787,1,3
11787,12,9
11787,20,20
11788,10,9
11788,11,9
11788,12,8
11788,14,14
11788,15,14
11789,13,22
11789,15,12
11789,16,4
11789,17,23
11789,18,13
11789,19,6
11790,9,18
11790,10,27
11790,11,10
11790,12,19
11790,13,11
11790,20,31
11791,9,1
11791,12,2
11791,13,1
11791,15,28
11791,16,8
11791,18,42
11791,19,6
11791,20,7
11792,7,27
11792,8,18
11792,9,17
11792,10,4
11792,12,14
11792,13,7
11792,21,4
11793,11,9
11793,12,6
11793,13,4
11793,14,10
11794,8,9
11794,9,9
11794,10,21
11794,11,9
11794,13,39
11794,15,12
11794,16,6
11794,19,13
11795,7,2
11795,9,5
11795,12,13
11795,13,23
11795,14,18
11795,15,8
11795,16,2
11795,17,15
11795,19,2
11795,20,23
11796,7,35
11796,8,5
11796,9,9
11796,10,2
11796,11,17
11796,12,12
